id	st1tol_LDabt	st1tol_TD1abt	st1tol_TD2abt	sv2tol_LDabt	sv2tol_TD1abt	sv2tol_TD2abt	vtol_LDabt	vtol_TD1abt	vtol_TD2abt	DL1M_ctrltol_LDabt	DL1M_ctrltol_TD1abt	DL1M_ctrltol_TD2abt	DL2M_ctrltol_LDabt	DL2M_ctrltol_TD1abt	DL2M_ctrltol_TD2abt	LLM_ctrltol_LDabt	LLM_ctrltol_TD1abt	LLM_ctrltol_TD2abt	SettM_ctrltol_LDabt	SettM_ctrltol_TD1abt	SettM_ctrltol_TD2abt	DL1fb_ctrltol_LDabt	DL1fb_ctrltol_TD1abt	DL1fb_ctrltol_TD2abt	DL2fb_ctrltol_LDabt	DL2fb_ctrltol_TD1abt	DL2fb_ctrltol_TD2abt	LLfb_ctrltol_LDabt	LLfb_ctrltol_TD1abt	LLfb_ctrltol_TD2abt	Settfb_ctrltol_LDabt	Settfb_ctrltol_TD1abt	Settfb_ctrltol_TD2abt	DL1V_ctrltol_LDabt	DL1V_ctrltol_TD1abt	DL1V_ctrltol_TD2abt	DL2V_ctrltol_LDabt	DL2V_ctrltol_TD1abt	DL2V_ctrltol_TD2abt	LLV_ctrltol_LDabt	LLV_ctrltol_TD1abt	LLV_ctrltol_TD2abt	SettV_ctrltol_LDabt	SettV_ctrltol_TD1abt	SettV_ctrltol_TD2abt	loc_ctrlst1tol_LDabt	loc_ctrlst1tol_TD1abt	loc_ctrlst1tol_TD2abt	loc_ctrlsv2tol_LDabt	loc_ctrlsv2tol_TD1abt	loc_ctrlsv2tol_TD2abt	loc_ctrlvtol_LDabt	loc_ctrlvtol_TD1abt	loc_ctrlvtol_TD2abt	st1tol_LDpier	st1tol_TD1pier	st1tol_TD2pier	sv2tol_LDpier	sv2tol_TD1pier	sv2tol_TD2pier	vtol_LDpier	vtol_TD1pier	vtol_TD2pier	DL1M_ctrltol_LDpier	DL1M_ctrltol_TD1pier	DL1M_ctrlst1tol_TD2pier	DL2M_ctrltol_LDpier	DL2M_ctrltol_TD1pier	DL2M_ctrltol_TD2pier	LLM_ctrltol_LDpier	LLM_ctrltol_TD1pier	LLM_ctrltol_TD2pier	SettM_ctrltol_Ldpier	SettM_ctrltol_TD1pier	SettM_ctrltol_TD2pier	DL1fb_ctrltol_Ldpier	DL1fb_ctrltol_TD1pier	DL1fb_ctrltol_TD2pier	DL2fb_ctrltol_LDpier	DL2fb_ctrltol_TD1pier	DL2fb_ctrltol_TD2pier	LLfb_ctrltol_LDpier	LLfb_ctrltol_TD1pier	LLfb_ctrltol_TD2pier	Settfb_ctrltol_LDpier	Settfb_ctrltol_TD1pier	Settfb_ctrltol_TD2pier	DL1V_ctrltol_LDpier	DL1V_ctrltol_TD1pier	DL1V_ctrltol_TD2pier	DL2V_ctrltol_Ldpier	DL2V_ctrltol_TD1pier	DL2V_ctrltol_TD2pier	LLV_ctrltol_LDpier	LLV_ctrltol_TD1pier	LLV_ctrltol_TD2pier	SettV_ctrltol_LDpier	SettV_ctrltol_TD1pier	SettV_ctrltol_TD2pier	loc_ctrlst1tol_LDpier	loc_ctrlst1tol_TD1pier	loc_ctrlst1tol_TD2pier	loc_ctrlsv2tol_LDpier	loc_ctrlsv2tol_TD1pier	loc_ctrlsv2tol_TD2pier	loc_ctrlvtol_LDpier	loc_ctrlvtol_TD1pier	loc_ctrlvtol_TD2pier
Steel_2_1_75	6.510505836	2.206821234	7.293652494	8.94246433	4.652624878	9.531606501	21.18066025	1.634773254	10.20656967	-34181860.8	-34058776.05	-31785041.07	-5461032.998	-5261839.903	-2814697.426	-18224500	-18725512	-13423231	-1958834.006	-5564486.655	-3426399.498	-15007.36696	-15212.87805	-15008.81624	-1285.073164	-2350.24958	-1329.125445	-6579.490234	-8363.923828	-6338.570313	-1694.636066	-2485.429557	-1617.976666	223472.5	197328.7813	223472.5	14398.0713	38237.7422	14398.0713	130402.5781	134509.9063	130402.5781	12544.0801	32490.8457	26816.6035	"1,8,1"	"1,1,1"	"1,7,1"	"1,2,1"	"1,1,1"	"1,7,1"	"2,2"	"2,1"	"2,2"	14.69510818	3.156073983	3.386277123	18.80445643	6.963833402	7.139619064	1.852108717	0.988911271	1.147780538	18012695.37	-34058964.76	-34058814.91	2539771.468	-5550599.758	-5261839.955	16812388	-18997752	-18725878	4067190.89	-3625349.11	-3626067.183	6566.023502	-15213.08782	-15212.99237	780.6592327	-2479.226846	-2350.249603	5074.51416	-8485.522461	-8364.086914	1784.494489	-1619.295794	-1619.616528	197328.6563	197328.6563	100694.2266	40507.1992	40507.1992	15015.8604	138327.1875	138327.1875	110317.7656	20161.1738	40807.4648	40771.7109	"0.61765,1,2"	"0.029412,8,2"	"1,1,1"	"0.52941,1,2"	"0.029412,8,2"	"1,1,1"	"2,8"	"2,8"	"1,8"
Steel_2_1_76	12.76846978	12.64103778	12.47959061	16.38437613	16.49691879	16.37870866	96.9249649	79.15829468	78.9162674	-30485571.43	-30485982.98	-30488539.13	-3566320.699	-3266512.168	-3553410.241	-13989195	-13904698	-13977657	-2687235.92	-2755629.753	-2752053.283	-12631.74323	-12534.34799	-12535.40736	-1205.918575	-1343.026547	-1460.984696	-5413.224121	-5716.916992	-5746.914063	-1167.279529	-1132.977232	-1131.506766	180937.1719	177655.9844	177654.5625	11797.9824	25131.7734	27334.709	99326.3125	59330.6602	59725.668	4313.6084	2058.2705	1949.5603	"0.027778,7,2"	"1,1,1"	"1,7,1"	"0.027778,6,2"	"1,1,1"	"1,7,1"	"2,4"	"2,1"	"2,7"	25.63014549	26.32735955	26.11378825	28.61737253	29.29874353	29.13438073	46.51714325	40.58198547	40.20790482	10637023.76	10637023.76	10640954.08	967569.0793	967569.0793	1056684.348	14000762	14000762	13942108	3451306.972	3359907.766	3386863.54	1954.498803	1954.498803	1955.424637	192.6687314	192.6687314	210.1333443	3207.050049	3207.050049	3176.306885	1439.114208	1405.646196	1414.316764	53845.8672	53852.8398	53845.8672	9077.6416	8358.7422	9077.6416	41502.625	41727.5391	41502.625	3471.2004	3991.0967	4015.885	"0.41667,1,2"	"0.41667,1,2"	"0.41667,7,2"	"0.33333,1,2"	"0.33333,1,2"	"0.33333,7,2"	"1,7"	"1,1"	"1,7"
Steel_2_1_77	13.04425683	8.904543624	17.23299637	21.00547134	13.97816228	23.14697661	80.26502991	11.68627167	31.18307304	-38085176.99	-38082790.71	-38108917.52	-5568596.664	-5075130.583	-5559809.176	-21526390	-21143654	-21347068	-1908384.576	-2940424.393	-1461640.418	-13641.29451	-13631.88206	-14064.70731	-1990.150967	-1816.658759	-1402.524295	-7641.249512	-7568.436523	-6428.393066	-687.1985839	-1052.534046	-698.8324082	211443.3125	62819.1875	60613.9844	16449.0215	11025.9746	2362.6404	124222.1563	84152.5938	66913.8828	2924.4187	9576.2363	6360.3906	"0.025641,6,2"	"1,1,1"	"1,6,1"	"1,6,1"	"1,1,1"	"1,5,1"	"2,2"	"1,6"	"1,5"	29.94330209	31.06892613	31.69412231	41.41750737	42.4151677	42.64969336	42.19356537	8.689743042	8.343895912	18206647.72	19729481.18	19761647.54	2143303.299	2309685.244	2514998.004	22906812	22706224	21866068	2163019.047	2027989.067	2025008.485	4390.268375	2782.197116	2810.126523	536.4273527	399.4691639	426.574494	4772.998535	3648.435547	3473.038086	878.0925867	933.0475312	931.9726906	62818.6445	62813.5586	62818.6445	11025.627	9338.6279	11025.627	84143.6016	82679.3359	84143.6016	2652.7114	13418.6836	13414.2803	"0.48718,6,2"	"0.53846,1,2"	"0.51282,6,1"	"0.41026,1,2"	"0.35897,1,2"	"0.69231,6,1"	"1,6"	"3,1"	"1,6"
Steel_2_1_78	9.139775426	5.347755057	12.90437565	17.44001662	10.04235455	20.12682452	47.31508255	6.710972786	18.72800255	-32289500.64	-32288982.49	-28895059.75	-3997991.404	-3679864.374	-2475486.875	-18130020	-17729688	-12508994	-1979105.406	-3587962.739	-1722912.349	-14191.06164	-13588.37241	-13973.23252	-782.9113717	-1548.615776	-982.9329951	-5238.007324	-7461.273438	-5521.54834	-1044.529822	-1509.94035	-887.6622159	182749.1094	170936.2031	182749.1094	8884.5664	28067.8398	8884.5664	78129.9453	98443.0625	78129.9453	4462.9175	14138.9053	10607.6816	"0.026316,10,2"	"1,1,1"	"0.026316,9,2"	"0.026316,5,2"	"1,1,1"	"0.026316,8,2"	"2,5"	"2,1"	"2,5"	27.58144957	20.01103889	21.23362133	32.97298884	33.20124729	33.3938748	29.46688843	8.61565876	8.272647858	13439953.65	-32289507.52	-32288960.14	1175159.924	-3997984.768	-3679815.352	13610953	-18130676	-17731326	2234864.48	-903876.3134	-903508.7697	3097.546449	3940.582733	3749.424512	364.0523372	432.536593	441.518788	3155.727051	3631.619385	3333.112305	1211.171855	1156.757008	1167.160473	56328.4727	56329.2383	56328.4727	9548.7148	8553.5635	9548.7148	65045.1367	63492.8086	65045.1367	3227.1694	11496.9971	11495.0664	"0.5,2,2"	"0.026316,10,2"	"1,1,1"	"0.36842,1,2"	"0.39474,1,2"	"0.65789,10,1"	"1,10"	"3,1"	"1,10"
Steel_2_1_79	10.95584521	12.00437155	11.97350838	16.12518359	16.0528056	15.96460476	53.12947464	46.68201065	46.4068222	-20009495.05	-20009514.95	-20009495.05	-2018248.509	-1988650.058	-2018248.509	-9972181	-9961247	-9972181	-2133679.048	-1951985.948	-1952331.482	-11533.27044	-11287.8289	-11287.82357	-1163.296277	-1980.034137	-2100.146636	-5747.855469	-5793.549316	-5815.929199	-1229.829172	-1196.085179	-1193.347541	143770.75	143770.6094	143770.75	35411.3438	32790.1484	35411.3438	59015.0469	58741.2891	59015.0469	2327.3083	2786.7988	2723.2859	"0.03125,11,2"	"1,2,1"	"0.03125,11,2"	"0.03125,11,2"	"1,1,1"	"0.03125,12,2"	"2,12"	"2,1"	"2,12"	25.58155724	27.379198	27.35130281	27.31242457	27.6226256	27.60630475	35.48535919	31.30778122	30.51153946	7296755.871	6756144.198	6756967.081	779837.0125	1101000.861	1156056	9599609	10689210	10673703	2558981.265	2952520.309	2953969.998	1811.647885	1811.647885	1811.94858	294.8512554	294.8512554	309.0647508	3405.045654	3405.045654	3396.59082	1499.937928	1483.093682	1483.842875	43247.043	43249.2773	43247.043	10739.6289	9909.8096	10739.6289	37294.75	37111.8047	37294.75	3162.8682	3628.176	3678.4609	"0.4375,2,2"	"0.40625,1,2"	"0.40625,12,2"	"0.34375,1,2"	"0.34375,1,2"	"0.34375,12,2"	"1,12"	"1,1"	"1,12"
Steel_2_1_80	10.92842924	4.823275263	11.19295895	14.37338588	7.192154129	14.57560775	33.55220795	3.950157881	9.154642105	-36092630.06	-37012189.36	-36092567.52	-3310092.232	-4430101.983	-3362370.612	-13880939	-17964264	-13517135	-2273069.157	-4549557.597	-2270399.06	-16019.87879	-15181.97211	-16019.84379	-1469.198617	-1817.15268	-1492.4026	-6161.114258	-7368.63623	-5999.638184	-1008.911483	-1866.151347	-1007.726349	255771.2969	74993.7266	255771.2969	20350.5684	9326.8223	20350.5684	119119.2031	102956.25	119119.2031	6962.3955	24887.6543	25570.7969	"1,2,1"	"1,1,1"	"0.027778,5,2"	"1,2,1"	"1,1,1"	"0.027778,5,2"	"2,2"	"1,6"	"2,2"	21.10887305	8.533284045	8.921154953	30.13060319	13.0052899	13.30281984	12.84762573	3.17422986	3.066542149	17767021.46	-37012379.86	-37012286.93	1865644.976	-4770463.843	-4430103.646	16110944	-18267318	-17964486	2827305.783	-2459498.241	-2459679.358	5098.685629	-15182.09505	-15182.03652	581.0576917	-1956.763341	-1817.153362	4341.913574	-7492.943848	-7368.727539	1200.632088	-1008.844455	-1008.918746	74993.1563	74995.3281	74993.1563	9326.835	7556.751	9326.835	102956.5781	102229.2969	102956.5781	7652.0205	32068.543	32059.0078	"0.52778,1,2"	"0.027778,6,2"	"1,1,1"	"0.44444,1,2"	"0.027778,6,2"	"1,1,1"	"1,6"	"3,1"	"1,6"
Steel_2_1_81	9.499577103	6.009776427	13.51684279	17.78175903	10.79710395	19.31321525	73.5747757	12.2637434	24.98244667	-39905942.88	-39905651.28	-39905942.88	-5950668.014	-5412524.646	-5950668.014	-23443474	-23052182	-23443474	-1947969.487	-3305117.889	-1369024.307	-14384.28966	-14384.08978	-14759.72534	-2144.930664	-1950.955768	-1542.430937	-8450.249023	-8309.207031	-6864.287598	-702.1496539	-1191.336618	-764.9824047	222220.8438	200585.4063	60691.0938	16331.0439	34153.3242	3352.0378	113571.4609	117815.9766	75917.4219	3735.9839	12311.0068	7502.7144	"0.025,6,2"	"1,1,1"	"0.025,6,2"	"0.025,6,2"	"1,1,1"	"1,5,1"	"2,4"	"2,1"	"1,4"	25.26782837	23.84742095	25.59814259	38.24310847	39.66208793	39.91286021	44.466362	12.64490318	12.19741249	21925148.18	-39905964.91	-39905545.79	2555097.626	-5950677.973	-5412455.665	25148778	-23444046	-23053510	2105633.706	-775931.4699	-775867.6617	4996.59833	4236.381486	3491.176656	610.6824548	554.714159	516.3310479	5032.057617	4478.706055	3766.486572	924.3768544	930.0212977	967.008116	64156.5547	64154.1484	64156.5547	11321.8623	9743.874	11321.8623	77317.2188	75836.1172	77317.2188	2816.4353	10265.3252	10267.4756	"0.575,1,2"	"0.025,6,2"	"1,1,1"	"0.425,1,2"	"0.4,1,2"	"0.675,6,1"	"1,6"	"3,1"	"1,6"
Steel_2_1_82	5.667737009	5.762880029	5.611409144	11.36419164	11.10203975	11.2512505	35.37440872	27.19717407	31.75759697	-6847792.055	-6847778.576	-6847792.055	-2196383.518	-2031720.426	-2196383.518	-4837662	-4593123.5	-4837662	-1657683.048	-1740293.383	-1674323.03	-8015.849887	-8015.832082	-8015.849887	-2571.020386	-2378.27073	-2571.020386	-5662.821289	-5376.571777	-5662.821289	-1940.433843	-2037.135012	-1959.912105	74757.2578	74757.1484	74757.2578	29672.168	26957.5195	29672.168	43256.9336	43166.6055	43256.9336	2962.1929	4455.0625	3298.1794	"0.05,10,2"	"1,1,1"	"0.05,10,2"	"0.05,10,2"	"1,1,1"	"0.05,10,2"	"2,10"	"2,1"	"2,10"	19.74047573	19.98944336	20.30257646	17.30398989	17.52222847	17.80881292	20.25148392	15.25611782	14.56287766	1005642.177	1005642.177	1020556.593	328801.0317	328801.0317	345506.3576	3530378.75	3530378.75	3610897.75	2394921.932	2365093.285	2319728.505	1177.18674	1177.18674	1194.630321	331.2319473	331.2319473	348.0607803	3264.220459	3264.220459	3338.669189	2412.628243	2382.579064	2336.878889	22458.6543	22458.9199	22458.6543	9409.8457	8560.3887	9409.8457	29739.1543	28167.0371	29739.1543	3955.0835	5500.0234	5500.0332	"0.35,1,2"	"0.35,1,2"	"0.35,10,2"	"0.35,1,2"	"0.35,1,2"	"0.35,10,2"	"1,10"	"3,1"	"1,10"
Steel_2_1_83	1.67829888	2.11502167	2.120414674	4.58880156	5.415126338	5.409344264	25.5049324	28.42117119	27.89535332	-3573520.618	-3421068.521	-3420959.887	-122772.5478	-317576.2673	-310161.9742	-3684447	-3497076.5	-3493036	-1722757.174	-1497031.806	-1500993.744	-8720.458007	-8348.44152	-8348.175706	-299.6010049	-774.9791832	-756.8861348	-8991.130859	-8533.891602	-8524.032227	-4204.032495	-3653.196432	-3662.86472	59867.6953	59867.6875	59867.6953	2467.8879	3238.3535	2467.8879	85603.5078	85589.1406	85603.5078	7386.7358	6732.2402	6851.1953	"1,3,1"	"0.076923,2,2"	"0.076923,8,2"	"1,3,1"	"0.076923,2,2"	"0.076923,8,2"	"2,8"	"2,2"	"2,8"	10.34125091	10.5579717	10.56965814	9.053305426	9.243034838	9.256318845	12.25346661	13.42488861	13.32677937	503752.8573	503752.8573	503727.5094	108181.212	108181.212	113881.3053	2571878.25	2571878.25	2590403.5	2423197.262	2373456.912	2367094.37	1202.232868	1202.232868	1202.160732	199.8680884	199.8680884	210.3991846	4282.212891	4282.212891	4313.057617	4476.930842	4385.034028	4373.279039	18887.5879	15869.1416	15868.8984	0	5640.7817	6082.9878	58676.2305	22032.5176	22144.6445	5478.3726	7614.2891	7614.1665	"0.38462,1,2"	"0.38462,1,2"	"0.38462,9,2"	"0.38462,1,2"	"0.38462,1,2"	"0.38462,9,2"	"1,5"	"3,1"	"1,9"
Steel_2_1_84	2.423467788	3.1916686	3.148764808	3.768240194	4.629663564	4.896001577	16.04057693	16.34144402	11.88663673	-6214050.678	-5273898.878	-6214050.678	-54131.40603	-1207497.308	-54131.40603	-4703349.5	-4040364.25	-4703349.5	-2228329.559	-2064059.235	-1715048.674	-11961.95519	-9908.854074	-11961.95519	-104.201892	-2268.685781	-104.201892	-9053.855469	-7591.169434	-9053.855469	-4289.490577	-3878.022589	-3301.434967	101122.2344	76632.125	101122.2344	555.5332	21037.5586	555.5332	92786.9141	52281.75	92786.9141	16316.2314	11169.1357	19512.8926	"1,4,1"	"1,1,1"	"1,4,1"	"1,4,1"	"1,1,1"	"1,4,1"	"2,4"	"2,1"	"2,4"	9.322813557	8.643521921	8.996742204	9.663777211	8.991074079	9.253208236	9.991059303	8.200990677	8.200629234	2998857.633	2998857.633	3064425.487	508423.1349	508423.1349	514064.8268	6134318	6134318	5756682.5	2134348.761	2302086.55	2275266.457	4830.769564	5634.490334	5757.687202	755.048878	748.7359606	757.0442718	7320.789551	8180.964844	7677.335449	3352.431915	3390.197783	3350.700822	34228.1289	34228.3516	34228.1289	0	0	0	89498.4141	89498.2344	89498.4141	7528.4531	9171.7295	9172.1289	"0.64286,1,2"	"0.64286,1,2"	"0.5,7,1"	"0.57143,1,2"	"0.64286,1,2"	"0.5,7,1"	"1,5"	"3,3"	"1,5"
Steel_2_1_85	7.750533793	11.51800149	11.50158738	9.697509636	13.53517918	13.50851216	61.08467484	72.31987762	73.22870636	-25641370.68	-24192517.66	-24192589.36	166712.0945	-1050454.284	-968299.0087	-15599102	-13573062	-13602206	-2802193.361	-2221104.079	-2228760.638	-14059.52632	-13265.09113	-13265.12935	78.69667238	-575.9777842	-530.9309751	-8553.191406	-7442.287109	-7458.26709	-1536.479166	-1217.860334	-1222.058526	195383.4219	154993.8438	154993.5938	5302.2104	40269.7109	42596.1484	151034.1875	44032.0156	44440.4531	4650.3345	4565.3145	4444.1021	"1,3,1"	"0.037037,2,2"	"1,5,1"	"1,3,1"	"0.037037,2,2"	"1,5,1"	"2,2"	"2,1"	"2,6"	16.41452057	20.91484514	20.94251898	21.59976686	22.88860716	22.93573647	36.17370605	44.8415184	44.42130661	12471549.55	4432545.279	4444224.418	-100898.017	1047695.199	1093363.335	19400888	7157214	7177008.5	2856378.465	3653520.593	3643615.796	5311.240072	1366.076206	1365.17043	-41.1973847	307.8720397	324.691	6725.138184	2673.411865	2670.472656	1550.353663	1850.29242	1845.96314	58522.7422	46670.7305	46670.3047	1535.2083	12120.4326	12808.9473	95682.8672	28277.1777	28987.2148	4409.9619	4913.5605	4912.7065	"0.51852,3,2"	"0.37037,1,2"	"0.37037,6,2"	"0.44444,3,2"	"0.33333,1,2"	"0.33333,6,2"	"3,2"	"3,1"	"1,6"
Steel_2_1_86	9.069630151	5.822138704	9.904779759	14.93958813	9.14459198	15.96936774	44.88368607	9.090806961	17.58514214	-19771444.04	-20673377.28	-19771754.21	-1919643.109	-3645387.548	-1939599.86	-10330823	-12357698	-9929059	-1865129.987	-2985460.744	-1776295.825	-12556.21686	-12217.53811	-12556.40022	-1219.102275	-2154.333619	-1231.776152	-6560.766113	-7303.092773	-6305.619141	-1184.482782	-1764.333247	-1128.067124	156073.125	143484.0313	156073.125	12060.1426	30912.998	12060.1426	115236.7578	90993.1719	115236.7578	5538.313	15877.6445	13725.2207	"1,2,1"	"1,1,1"	"0.034483,5,2"	"1,2,1"	"1,1,1"	"0.034483,5,2"	"2,2"	"2,1"	"2,2"	21.95386024	13.12568126	13.76587304	26.76892977	21.12942559	21.62170149	21.84628868	7.827293873	7.6288867	9729154.489	-20674741.99	-20673391.75	1533176.745	-3963179.554	-3645383.968	11775098	-12592881	-12357823	2319259.724	-1262496.585	-1262646.417	5129.327397	-12218.40262	-12217.5953	738.9909725	-2342.140812	-2154.331504	5306.646484	-7442.080078	-7303.166992	1297.513255	-746.1041663	-746.1927132	51296.1758	51296.2773	51296.1758	9757.0049	8842.1621	9757.0049	67244.4531	66122.7734	67244.4531	5372.1362	15390.7109	15383.7969	"0.51724,1,2"	"0.034483,6,2"	"1,1,1"	"0.48276,1,2"	"0.034483,6,2"	"1,1,1"	"1,6"	"3,1"	"1,6"
Steel_2_1_87	1.014990067	1.605969915	1.189631607	2.278713687	3.081713281	2.670794437	8.290049553	10.32217407	6.286040306	-1886957.541	-2038819.402	-1886957.541	-35309.02274	-693399.4755	-35309.02274	-1985370.5	-1188042.625	-1985370.5	-1780142.506	-1445712.385	-1518812.169	-8817.803826	-9340.046123	-8817.803826	-165.0019642	-3176.332889	-165.0019642	-9277.799805	-5442.200195	-9277.799805	-8318.752187	-6622.537164	-7097.534053	42159.9414	41762.2109	42159.9414	0	16423.2852	0	61544.4063	27594.957	61544.4063	13966.6064	14129.1201	18652.5664	"1,5,1"	"1,1,1"	"1,5,1"	"1,5,1"	"1,1,1"	"1,5,1"	"2,5"	"2,1"	"2,5"	6.801449959	2.996656089	3.033531184	6.202157359	5.785913798	5.82107697	4.366654873	3.51109314	3.732889175	-1886957.235	-2038673.144	-2038818.418	-37143.72925	-777775.381	-693399.4796	-1844275.125	-1143998.75	-1188043.375	3560592.548	-765348.1308	-765368.8169	-8817.890854	-9339.651127	-9340.042869	-173.5756985	-3562.843079	-3176.332908	-8618.449219	-5240.443848	-5442.203613	10914.82312	-3505.916178	-3506.010937	13422.2402	13422.2402	13419.6436	4411.229	4411.229	4789.2949	20703.1328	20703.1328	17025.3848	21544.9336	26794.8711	26801.2285	"0.090909,4,2"	"0.090909,8,2"	"1,1,1"	"0.090909,4,2"	"0.090909,8,2"	"1,1,1"	"3,1"	"3,1"	"1,8"
Steel_2_1_88	2.058113466	2.840585779	2.321293794	3.947278567	4.124754814	4.3068723	15.99477959	5.224601269	10.6952467	-5184433.576	-4576708.281	-5184450.832	-291170.7225	-1067092.911	-268929.3201	-5111966	-3367990.75	-4995602.5	-1988192.367	-2517137.366	-1862479.79	-10384.88831	-8971.911619	-10384.88889	-583.2426668	-2091.845915	-538.6910212	-10239.75391	-6602.347168	-10006.66699	-3982.538521	-4934.400241	-3730.724265	90427.75	21850.4004	26944.7422	2099.8621	7120.2622	0	113266.3516	53483.9922	65756.0938	10363.832	17121.666	10175.4033	"1,2,1"	"1,1,1"	"0.071429,5,2"	"1,2,1"	"1,1,1"	"0.071429,5,2"	"2,2"	"1,6"	"1,5"	9.060563527	8.190091775	8.549924808	8.776031407	9.016848033	9.305502192	7.22975111	3.296804667	3.034070969	1905773.151	-4576556.074	-4576708.409	356569.5736	-1140555.748	-1067093.194	4372573.5	-3484605.5	-3367996.25	2632087.407	-836914.545	-836280.4045	3735.973677	3735.973677	3293.672243	545.2765726	545.2765726	527.0310431	6072.812012	6072.812012	4537.043945	4025.06469	3917.565651	4060.086044	21850.3848	21850.6719	21850.3848	7120.2598	6741.1885	7120.2598	53483.9219	49364.9258	53483.9219	12373.043	29463.6055	29483.168	"0.5,1,2"	"0.071429,6,2"	"1,1,1"	"0.5,1,2"	"0.5,1,2"	"0.64286,6,1"	"1,6"	"3,1"	"1,6"
Steel_2_1_89	4.000683936	3.427612455	4.420660607	6.738634174	5.735550546	7.404397813	23.29969597	7.876506329	16.14196587	-5200549.5	-5560084.928	-5192264.248	-212629.6972	-1502365.216	-197840.866	-4260858	-3285555.75	-4259895	-1997928.173	-2404749.899	-1815019.913	-8520.135605	-8851.588093	-8520.154747	-348.3495088	-2391.696134	-339.3435839	-6980.529297	-5230.453125	-6857.91748	-3273.189526	-3828.25093	-3001.622752	70899.5859	72366.9922	71745.0703	3334.6536	22811.8965	2212.8958	80310.4141	44086.1641	79173.9141	8245.7178	16837.4531	11634.2461	"1,3,1"	"1,1,1"	"1,5,1"	"1,3,1"	"1,1,1"	"0.0625,5,2"	"2,6"	"2,1"	"2,5"	12.42257644	7.921857312	8.144140229	11.22278811	12.00166906	12.3028808	9.428948402	4.881620407	4.922309875	1895774.624	-5560883.753	-5560082.517	444501.1024	-1637054.666	-1502364.535	3181958.25	-3319374	-3285558.75	2641785.299	-1011629.068	-1012083.096	3018.034925	3018.034925	3326.597035	583.7371969	583.7371969	696.9170373	3817.686279	3817.686279	3457.917969	3469.301508	3244.151752	3168.460559	26411.3613	26411.3613	26409.5039	6873.9487	6873.9487	7282.8281	34195.1563	34195.1563	33447.6367	10755.124	20773.7402	20764.418	"0.5,1,2"	"0.0625,7,2"	"1,1,1"	"0.5,1,2"	"0.5,1,2"	"0.625,7,1"	"3,1"	"3,1"	"1,7"
Steel_2_1_90	8.752579247	5.769762266	9.292937939	11.29201363	8.725733776	12.32197599	41.68198013	20.72447968	30.71713829	-14856164.85	-15456028.75	-14859451.5	-257508.6523	-3073459.362	-1095375.829	-9130464	-10513897	-9224314	-2070073.154	-2260064.82	-1818857.757	-11800.28336	-11907.91978	-11803.06388	-204.5402482	-2367.92488	-870.0618094	-7252.367676	-8100.356934	-7326.913086	-1644.268155	-1741.250847	-1444.726667	143918.2188	135333.7188	143918.2188	86.0936	32689.3066	86.0936	124973.1953	87436.5156	124973.1953	6833.3906	9627.5469	7491.5713	"1,3,1"	"0.043478,1,2"	"1,6,1"	"1,3,1"	"0.043478,1,2"	"1,6,1"	"2,3"	"2,1"	"2,3"	17.49043517	15.29839399	16.14878295	20.73337257	19.97293997	20.53352542	21.98773956	13.14598083	12.90672493	8186393.137	-15258320.45	-15257262.07	1652461.56	-3387599.782	-3172489.827	12216452	-10684267	-10438351	2121626.25	-823351.3725	-823376.7691	5015.416058	6307.280523	5872.150974	964.0953879	1115.443056	1134.522342	6178.44043	7602.034668	6467.495117	1615.198679	1511.777004	1562.594946	43086.6836	43086.3359	43086.6836	10805.4229	10214.4492	10805.4229	61010.4492	59877.8633	61010.4492	6656.9951	11341.3721	11340.7764	"0.6087,1,2"	"0.043478,7,2"	"1,1,1"	"0.52174,1,2"	"0.6087,1,2"	"0.52174,7,1"	"1,7"	"3,1"	"1,7"
Steel_2_1_91	10.47094293	12.11610073	11.69521649	15.26365892	13.11358904	16.93455697	54.70714951	72.56630707	36.43756866	-26480157.78	-27784219.45	-25941876.73	-222620.3197	-5855630.708	-1711432.778	-12750910	-13358987	-11951476	-2128318.719	-2952096.144	-1923574.335	-13980.24393	-12387.25926	-13695.94583	-117.5318586	-2610.645052	-903.5467902	-6731.812012	-5955.903809	-6309.75293	-1123.640713	-1316.147752	-1015.546412	189965.4688	59929.3984	189965.4688	9163.8887	15463.2695	9163.8887	137547.7188	64341.8008	137547.7188	5122.1792	7557.752	7411.4585	"1,4,1"	"1,1,1"	"0.03125,6,2"	"1,4,1"	"1,1,1"	"0.03125,6,2"	"2,2"	"1,7"	"2,2"	22.3585555	23.50986447	23.83317576	27.45748055	28.97443772	29.18678889	72.03075409	40.67308426	40.44059753	12578356.19	12578356.19	12326859.44	2529680.225	2529680.225	2618384.33	12501961	12501961	11741322	2805598.924	2668205.057	2696398.875	5469.770192	5469.770192	5298.684194	1013.611714	1013.611714	1052.388489	4712.925293	4712.925293	4383.949707	1270.685238	1204.158492	1214.583517	58660.7773	59929.6211	59929.0313	0	14721.9629	15463.085	86564.6172	62770.3047	64339.3203	2807.8328	13574.4473	13561.6982	"0.53125,1,2"	"0.53125,1,2"	"0.53125,7,1"	"0.5,1,2"	"0.5,1,2"	"0.5625,7,1"	"3,3"	"3,1"	"1,7"
